Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
AA1050,1.4110388433022325,30.74507400319124,circle,40.473579948000285,80.87073435064987,42.63689402222637,159.54523316442072,0.2145683359500825,0.6,1,1680.0316725072503,13.216443911235837,0.8521916228446667,1.0,1.0,7.42002087283111,0.5552085973428411,1.3090413620707486,,0.5001030884200206
AA1050,1.3221906724721937,29.391325980286375,circle,31.92309390189494,91.51648003959366,46.62546626970085,158.2591421627419,0.24670170349592105,0.6,1,282.40594945436743,111.9333430546025,0.49914925157570705,1.0,1.0,17.605973952359218,1.7920401907273567,1.0585144993246522,90.00056704917172,0.5001058111038611
AA1050,1.1929206160173846,25.185959077528338,circle,34.550503087915324,139.26106624415675,43.04482615641221,149.65811575264,0.2074867775538178,0.6,0,885.1003096035251,104.84157870954697,0.49620693105850194,1.0,1.0,16.56570657045547,63.57685257442767,0.7447537521403059,72.06030848322489,0.5
AA1050,0.8659992474265849,19.905139848588647,circle,20.13601635233224,139.22179217129843,58.30503384801995,142.36223608194803,0.25392272972125374,0.6,0,,352.1795589973732,,1.0,,15.735737445260677,99.05258402132806,0.45936392749770927,68.52817286753834,0.5
AA1050,1.3025615466950358,28.52574495312623,circle,26.091536977578226,113.98726950529053,84.38059245230387,145.33284557435516,0.2511990455476525,0.6,1,2108.2761819030375,134.97775436464664,0.4874845261544159,1.0,1.704017762456985,15.44313535586403,0.13090824798214307,0.8337164889396448,90.11015955454765,0.5067562342909602
AA1050,1.1064433390769601,22.970032213694328,circle,36.75554069018289,98.94568927493664,76.42924318252098,145.47603378847788,0.20537524463025833,0.6,0,616.6806621189725,28.755899280573352,1.687776414605489,1.0,1.653425213065766,7.508818887307056,1.5564259246511027,1.1064433390769601,,0.5006421767794298
AA1050,1.498895408360765,34.39141468065626,circle,42.018422162810715,74.85968807411226,27.34655883548712,165.04970031651555,0.22129429123727895,0.6,1,747.1224966103315,5.580689907541027,0.75197841848253,1.0,1.0,,0.5414604364378037,1.270861576555892,,0.500158920145702
AA1050,1.1410578719936166,24.56735331985646,circle,36.79071302541961,95.61393094227428,72.16169944261064,147.28084464945997,0.20566038652213073,0.6,0,1122.959889883513,313.9402240518957,1.5906432597393982,1.0,1.8172034955406766,8.295440192320203,0.8940062747887796,0.9519386045979318,85.20706904499197,0.5012413790730156
AA1050,1.2648109250674586,27.528127122715663,circle,36.4854057710323,122.99683551066157,36.64838958094042,153.54938813057134,0.21061764021372642,0.6,1,1496.3540113396327,71.08686113873854,0.5011791848138532,1.0,1.0,16.472946531819563,46.0439409966768,0.9271784940527047,72.34030511878082,0.5
AA1050,1.1410159779488052,46.018953503200386,circle,14.820493935692031,105.23393827920522,79.92967587634276,146.94915429129063,0.10912269156671614,0.6000000000000001,0,2972.560892606732,1009.654823127449,0.4856066080250376,1.0,1.573032776408916,12.739774558885463,0.6630575151291329,0.8659323386198322,80.55578005750726,0.5004456520283028
AA1050,1.2302529676590133,43.11326240793155,circle,22.900731185956673,83.24633071240245,77.92302061779017,152.92964623739744,0.14133537252522035,0.6000000000000001,0,3017.1123611110042,1003.9940719365256,0.5039515355403635,1.0,1.5806718242504507,12.253154519021342,0.001,0.896539188015886,81.40249840346719,0.5030456604758354
AA1050,1.5071604815904664,33.99044015744903,circle,41.56018605241922,74.55438298285132,28.046919270331696,165.34420584417654,0.21822648138450199,0.6,1,1899.879037826956,0.0,0.5085008859878944,1.0,1.0,,0.8506232565936989,1.3079010746719326,,0.5001711804888997
AA1050,0.7936321648528115,19.759148926089715,circle,19.269170995526817,118.61343078223014,86.86331061604301,142.98267749147752,0.26865541069565113,0.6,0,697.3836239312426,258.23764874382385,2.0138268186724555,1.0,1.9126759332246939,10.7925596763621,,,90.00665803768301,0.5001049999397201
AA1050,1.4971972656724568,33.99094538514284,circle,41.49709151989555,74.51050243597166,28.778904847830056,165.37283506544728,0.2200274821267684,0.6,1,565.6810753896104,0.0,1.2159140079486295,1.0,1.0,,0.001,1.2337330656627734,,0.5001666034186834
AA1050,0.9888796657748324,25.164695375689384,circle,33.76941120707,127.84453398941139,25.58198445472078,149.07796569108012,0.2068159737496748,0.6,0,895.9982406260904,223.75784384783125,0.503431256790588,1.0,1.0,13.512305195196749,64.18108181244305,0.6983765854503939,45.14152446163878,0.5
AA1050,1.5003463799919412,34.051301224472155,circle,41.82558535643521,73.32260880368696,28.157211634157232,165.36414892841185,0.22008284800951183,0.6,1,805.0003334858503,0.0,0.49120764044508775,1.0,1.0,,0.6393009695671152,1.190298839217489,,0.5002258908460505
AA1050,1.4849073001357727,34.15326965388368,circle,41.94568873795483,72.88851459954016,27.81518557213376,165.45703588558501,0.2190483724207068,0.6000000000000001,1,672.3678591070932,0.0,0.5110870756115643,1.0,1.0,,0.37346002987513005,1.2715065420877958,,0.5001532513600456
AA1050,1.0001375486313948,19.900749193829302,circle,25.43661573642183,166.2253907472116,59.09576301563266,174.5366602845722,0.2259191161720505,0.6,0,,221.76004662148063,,1.0,,16.597615694475518,98.7531443013682,0.49027622050861935,76.70722068080819,0.4733333333333334
AA1050,1.4967076508834565,34.06789098761098,circle,42.60436328894928,74.3460053121415,28.183883705675527,165.2888499248214,0.21985882487423802,0.6,1,908.226117923211,1.026621938786923,0.49771908295642303,1.0,1.0,,1.5255483069821323,1.1859539723222854,,0.5002132428742267
AA1050,1.1737321694809866,24.5970156910027,circle,37.05348306099707,94.94558970502992,68.60221469863669,148.2570555903385,0.20898404505801316,0.6,0,569.1425337607664,35.61881833751686,1.749344377064118,1.0,1.5345875571933634,7.3178409031002385,1.166859618677004,1.1737321694809866,,0.5008311360507633
AA1050,1.2353702316110349,26.373177895477266,circle,38.22356691437297,90.92913349699653,60.79498033489782,152.2541297499749,0.20792789018535587,0.6,0,1192.3692353525983,25.89955988959388,1.3106965997525881,1.0,1.3375819196963814,7.403714057170338,0.35617260881802926,1.2353702316110349,,0.500562254365932
AA1050,1.1875234140646678,28.393821429392954,circle,37.370291470852074,105.4870888462901,27.12242908278058,155.64613500822267,0.2121900946668958,0.6,1,1204.5812381339476,134.73619934658808,0.4977240951701451,1.0,1.0,13.535108682005648,39.69850058777078,0.9251108378326034,45.629152409647546,0.5
AA1050,1.3442047170390397,29.746107274088295,circle,39.88810461022141,85.39746568054292,47.451689130802784,157.39630914080254,0.2131476659722707,0.6,1,1565.8544378210436,13.891662937494743,0.9676588407602579,1.0,1.0800282874725593,7.4281216203087075,1.3652552299101088,1.299700436135749,,0.5001498883688993
AA1050,0.9313530007217414,23.79973573267899,circle,20.850637841475656,110.4853577356856,71.7206322278409,150.81035082219518,0.2776043428377688,0.6,0,886.9711982657486,244.52339492785018,0.5121768447189413,1.0,1.0,12.379057954703864,0.525075871797523,0.9313530007217414,89.40806349894078,0.5000283284135368
AA1050,0.9714060234682389,24.803328227347446,circle,22.348425578669154,107.56664402699963,65.7639239405346,151.5347925912433,0.27074439904594944,0.6,0,271.7376582332967,228.0671155119533,0.7252912742454024,1.0,1.0,12.530745609139451,2.0268624890664526,0.9714060234682389,90.33331675428774,0.5000352348854606
AA1050,0.8277668297956183,19.927641907008045,circle,23.224073235549604,114.0656806628322,86.94280620423591,141.9853120628348,0.25212118577479253,0.6,0,692.4850367923723,214.94162880664058,2.015634307405397,1.0,1.897139999645383,10.084269407449677,,,90.1106050479195,0.5001311349552044
AA1050,0.9396123368640475,24.18480831124902,circle,33.529637541527144,131.84030413859603,26.34956574347234,147.8664970497399,0.20513351616789666,0.6,0,303.1564958368336,250.21285438686138,1.5355298644483675,1.0,1.0,13.286208547575285,71.02448795289699,0.6718694509082036,45.061955593455465,0.5
AA1050,1.5053887583480345,33.81514675874252,circle,41.86339273863915,73.88505524592043,27.1024168628118,165.52137406742514,0.2192901421129752,0.6,1,1038.7814412553937,0.0,0.49967626675093335,1.0,1.0,,1.4007197356724512,1.2254066822199747,,0.5001913682373645
AA1050,1.493377836864271,33.99149920089384,circle,37.71590675088102,96.64069362231065,61.939088434750715,153.02531111098816,0.21979096844573073,0.6,1,1954.2428033533963,0.0,0.5030330583885598,1.0,1.3060704198385946,13.975542065712737,1.4816954282803951,1.147950314767682,90.06483108163819,0.5047645332134258
AA1050,1.378706561563753,30.42937119195945,circle,39.25792442274767,98.7337449949675,33.037897316715004,159.59956848938518,0.21571935930234792,0.6,1,1807.9883250935081,49.404565123529515,0.4893340419117694,1.0,1.0,16.504738438325823,22.762497727923687,1.1152270824615882,71.27747610998735,0.500000000003485
AA1050,0.9955734105648856,20.124668002000345,circle,33.07171871466811,138.02621955440796,71.20690138034367,140.27028848975812,0.19963261597124773,0.6,0,452.2988956887395,89.44341337115604,1.9915368152397233,1.0,1.9063727160368926,11.300293662451544,99.96415874119337,0.4879891700258396,71.35770801682118,0.5
AA1050,1.5003802118462166,33.6315868237941,circle,41.64543973656104,75.08803877326534,26.938010917816964,165.41298698090867,0.22019966583956566,0.6,1,901.3512799216863,0.0,0.9901416629404173,1.0,1.0,,3.2623677130683086,1.2704512870057798,,0.5000824209874405
AA1050,1.4982114323026767,34.16693158549966,circle,42.01596972540717,74.77695011154219,27.173213749006425,165.429416246205,0.2202461212676258,0.6000000000000001,1,964.9963265220946,0.0,0.946573926878455,1.0,1.0,,1.58570385454818,1.2458373792067092,,0.5001666274743314
AA1050,1.5083918897065456,33.94076770497019,circle,42.41902609998799,74.91928923104516,27.864212589544124,165.16131862633904,0.21969389791382077,0.6,1,1083.3101373664067,2.284831834131413,0.5941915097172262,1.0,1.0,,1.8475277399891914,1.32717375692824,,0.5001081762611678
AA1050,0.7799137585843473,19.844071495516168,circle,24.53507435311028,147.86654130271972,42.76934076658785,155.25986836785572,0.22848133346944713,0.6,0,,354.2548725745278,,1.0,,14.667663101140398,100.20248102493245,0.44738601259158056,57.80514661825703,0.5
AA1050,1.5150220516558204,34.08492971110155,circle,42.324980241485264,74.40680881855164,27.42828610553656,165.39144961182294,0.2206240460300392,0.6,1,807.4489440031684,0.0,0.6818718733574304,1.0,1.0,,0.001,1.3311715773429285,,0.500115748877547
AA1050,1.1818499575659107,28.60643256384587,circle,37.64991080185261,104.01419923703446,26.59652436046928,155.58123372079876,0.21273372095528273,0.6,1,299.6559274154324,130.69352253659548,1.503356190110745,1.0,1.0,13.430654140346562,39.374677313902744,0.9098338238683852,45.43915928052197,0.5
AA1050,0.7694491791984964,20.071340241212795,circle,17.109978732484816,120.74357113055584,86.20371221487618,143.32401124628666,0.27584383537670526,0.6,0,387.5070558334884,275.43729998320714,2.008581891252675,1.0,1.9054265547767075,11.368586431064465,,,89.57057658979895,0.5001060266218198
AA1050,1.2394461142415545,26.613650343473257,circle,35.65668097223999,130.14658196351087,39.03600525785952,152.17693835628643,0.21240189996030487,0.6,0,906.5568217541467,88.84557168579526,0.48376592138535435,1.0,1.0,16.557013598620614,52.5413760663028,0.831503110611962,72.09818270495214,0.5
AA1050,1.4899664747406205,33.79459120762917,circle,42.13956323287923,74.00017612843376,27.9212961112013,165.05593600924416,0.22052834203804098,0.6,1,289.03581495642334,0.0,0.8701499571657264,1.0,1.0,,1.6769193635140793,1.299877770245282,,0.500096830284913
AA1050,1.3116417718395044,28.675163500763073,circle,39.6740443284922,86.97641837608559,52.07372138160087,154.76496805962614,0.2120483555722693,0.6,1,1361.0071988492193,20.593413899414653,1.0984805491637502,1.0,1.19057018858479,7.514768997859116,2.1255098832941477,1.2979061729876988,,0.5002894460631641
AA1050,0.8515174140736862,35.70065379434771,circle,16.94881229867401,117.35510147971661,82.51149343595667,140.29636815736353,0.12938310184907906,0.6,0,,346.8882232901757,0.5157576918235254,1.0,1.5427134692510414,13.388659213225909,98.4432156764592,0.6468882122969264,63.43766150816798,0.5
AA1050,1.1735902549186388,29.466453838010587,circle,37.24847011642763,107.91774743974887,27.845618257536515,154.41644904152,0.21228121554238213,0.6,1,3017.16112062083,728.0286195490615,0.4911982034522414,1.0,1.6029803451891937,12.018041566601738,41.560303994266064,0.7421662597846798,68.33632404876066,0.5
AA1050,1.092040003322082,26.844456797733017,circle,35.76336866346329,115.62700102037871,26.02484471490227,152.2556272014277,0.20947681715355626,0.6,0,1799.8876844849538,182.44739809594446,0.4829144664332374,1.0,1.0,13.525181930991065,50.643017485906434,0.8459290706952195,44.89275117267924,0.5
AA1050,0.8105499420571785,19.764512884599633,circle,20.765204430365937,117.7058589723113,87.51363807250418,143.07926380611804,0.2622793163692463,0.6,0,418.6989848933762,237.98469687766584,2.0002137939351674,1.0,1.8946241646433442,10.473736647960884,,,90.00957708811336,0.5001084436474345
AA1050,1.5014730111306098,34.00234724755837,circle,42.63739445206121,75.328808131986,27.142839371859285,165.6051356149725,0.2213236747575178,0.6,1,1214.9201608148062,0.0,0.4806548246849025,1.0,1.0,,0.4890385593791724,1.2489997895192346,,0.5002015929942776
AA1050,1.2353234953462722,26.936752498415057,circle,38.57317555608208,90.3079395182346,60.39494629148253,152.04344310992008,0.20819175326382391,0.5999999999999999,0,488.1621799527408,18.33329787160993,1.274782959773387,1.0,1.3302000612570157,7.419649064610824,1.5786155139080111,1.2353234953462722,,0.5005643887718637
AA1050,0.7027116531233251,19.98050528950385,circle,20.92926163143048,141.57480902884112,54.1749354460739,142.1897844856529,0.2500768510022022,0.6,0,,347.675393517931,,1.0,,12.967336968736088,100.20548004692735,0.4483969733307586,67.11275378156708,0.5
AA1050,1.141729172294535,23.886240454559545,circle,37.086351180094475,96.01407767174227,73.6022453183861,147.24005305018304,0.2052507064751325,0.6,0,590.2145954570836,39.94963877193938,1.6565575163652924,1.0,1.5593126761787097,7.310051472757857,1.94790850075404,1.141729172294535,,0.5007055822690907
AA1050,1.3307249340391998,29.414586756385386,circle,37.87881682752174,109.27682980810783,34.68613422541797,157.17860490979382,0.21302364786075698,0.6,1,594.8385931935065,56.9313956620633,0.5038051426074335,1.0,1.0,16.445006053453323,33.349629542636855,0.9336223454515283,72.28283241124116,0.5000000000000001
AA1050,1.1658611360438262,24.850886215307472,circle,35.00019140656345,106.23086964912987,87.83910620293837,142.06451492830004,0.20467064611144456,0.6,0,1187.7590231531099,28.369223713056982,1.4955881022574935,1.0,1.824697836586651,9.699440536777505,1.0039457108226826,1.06263217255334,89.88497408010905,0.5020548249838663
AA1050,1.4832667941180877,34.041246517906536,circle,42.085072395400026,74.82879733635039,28.396987099761237,165.66063272130586,0.22070530594018659,0.6,1,287.8759037835138,5.661405208833364,1.1313008676037353,1.0,1.0,,3.4380743669966147,1.2809583439949983,,0.5000641552600056
AA1050,1.5045630082628527,33.87824112782329,circle,36.87784146714263,100.50764770318523,68.86585371406576,150.83622681971403,0.21991634830234147,0.6,1,2124.5030840692893,0.0,0.5205119300588615,1.0,1.427554626842059,13.978884454402372,0.9676748654891796,1.115717533112521,89.62696287236301,0.5182898461805214
AA1050,1.1976171351097173,28.304091763943877,circle,37.329586282882744,105.56461957536912,26.06395720450383,155.24648835811297,0.21187996377441914,0.6,1,287.9259015087027,128.84278838348393,1.4948650514583848,1.0,1.0,13.718278979743376,40.52661390979907,0.8946513696702887,44.69252819764529,0.5
AA1050,1.1261051334455208,23.502054569961814,circle,36.608694624716485,96.86478826299799,74.46532222032393,145.76713868219323,0.20466733620462663,0.6,0,621.5131258566639,41.79183819974704,1.610270583218515,1.0,1.5889103445170591,7.434205165571702,2.3363013922853098,1.1261051334455208,,0.5006416765815489
AA1050,1.4865287349731249,34.0168236429633,circle,41.994081885721066,73.76683144890349,28.967636311616914,165.19526516958354,0.22022221110676418,0.6,1,1158.6759272945806,0.0,0.47494818307772396,1.0,1.0,,1.1068299951463156,1.2201632287925686,,0.50021533382129
AA1050,1.1423103495516564,23.65338778802171,circle,36.8925269053601,96.89868955595564,73.08650426736008,147.22747286573556,0.20570389491506325,0.6,0,767.2690022288197,31.938432739171926,1.6053903650704906,1.0,1.519380046791687,7.2931163359193665,2.3779555228950304,1.1423103495516564,,0.5005620174703643
AA1050,1.3441091633820568,29.466526351639565,circle,39.35229570355169,81.89590032746294,49.5340715340038,156.46029672090378,0.21345397012302872,0.6,1,336.654336573472,12.68116800931173,1.3451815333807806,1.0,1.0944801813346843,7.4415911302578825,3.4565273240258056,1.2978022032440686,,0.500085591463809
